,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
2026,1,5,7,5,2,0,-2,2,False,7,-2,2.5,2.9760952365713798,3.7416573867739413,20.0
2027,1,5,0,0,-1,0,3,-1,False,5,-1,0.875,2.100170061141308,2.1505813167606567,7.0
2028,-11,-1,0,-2,-5,0,1,0,False,1,-11,-2.25,3.9910614413425693,4.358898943540674,-18.0
2029,18,0,-2,-1,-15,-1,-2,2,False,18,-15,-0.125,8.967202143685302,8.388980867781259,-1.0
2030,2,-17,-7,-1,-1,-2,-4,-4,False,2,-17,-4.25,5.800246300189082,6.892024376045111,-34.0
2031,-10,1,0,1,4,0,-1,0,False,4,-10,-0.625,4.0686080455816125,3.856812155135378,-5.0
2032,-18,-2,1,0,1,-1,-1,2,False,2,-18,-2.25,6.497252166438187,6.48074069840786,-18.0
2033,22,8,4,1,0,-1,1,4,False,22,-1,4.875,7.4916620318858484,8.536685539481937,39.0
2034,-5,-2,2,-5,-5,-1,-3,-4,False,2,-5,-2.875,2.4748737341529163,3.69120576505835,-23.0
2035,-19,-11,-4,-3,-9,-6,-1,-4,False,-1,-19,-7.125,5.792544469278714,8.951256894984079,-57.0
2036,-2,3,4,5,21,10,1,3,False,21,-2,5.625,7.089982873241453,8.696263565463044,45.0
2037,6,-7,-6,1,4,2,-1,-2,False,6,-7,-0.375,4.565006649971686,4.286607049870562,-3.0
2038,11,-1,-3,1,-8,-4,0,0,False,11,-8,-0.5,5.477225575051661,5.1478150704935,-4.0
2039,-5,-5,-6,-4,0,-2,-1,-5,False,0,-6,-3.5,2.2038926600773587,4.06201920231798,-28.0
2040,11,-9,-4,-3,1,-1,-1,-17,False,11,-17,-2.875,8.043409014306594,8.054501846793507,-23.0
2041,-9,6,2,-4,-4,-2,-1,0,False,6,-9,-1.5,4.47213595499958,4.444097208657794,-12.0
2042,-3,-7,-1,1,-1,0,0,1,False,1,-7,-1.25,2.659215781283755,2.7838821814150108,-10.0
2043,-3,8,2,1,5,1,-3,-8,False,8,-8,0.375,5.0124844139408555,4.703721930556695,3.0
2044,11,4,-4,0,-13,-9,-1,-3,False,11,-13,-1.875,7.414994461032514,7.185053931599957,-15.0
2045,-7,-4,1,-1,-6,2,2,4,False,4,-7,-1.125,4.086126352846736,3.984344362627307,-9.0
2046,-6,-2,-2,-2,-6,-6,-3,-4,False,-2,-6,-3.875,1.8850918886280925,4.257346591481601,-31.0
2047,6,-1,0,0,-3,-7,0,-3,False,6,-7,-1.0,3.7032803990902057,3.605551275463989,-8.0
2048,-10,-20,-4,1,9,15,3,2,False,15,-20,-0.5,10.915257997081753,10.222524150130436,-4.0
2049,-7,11,8,4,4,4,-3,1,False,11,-7,2.75,5.7507763451058125,6.041522986797286,22.0
2050,7,-1,-3,-2,-2,1,-1,4,False,7,-3,0.375,3.461523198989551,3.2596012026013246,3.0
2051,1,-7,-6,-5,-1,-4,0,2,False,2,-7,-2.5,3.4226138716316967,4.06201920231798,-20.0
2052,-12,-1,-1,10,17,-2,0,0,False,17,-12,1.375,8.650970218090322,8.208227579691002,11.0
2053,-3,13,14,-1,8,6,-1,-3,False,14,-3,4.125,7.0596944490739615,7.786205751198718,33.0
2054,1,-3,-8,-5,5,4,-2,-18,False,5,-18,-3.25,7.4017372478165075,7.648529270389178,-26.0
2055,-10,-7,-3,-2,-3,-1,0,3,False,3,-10,-2.875,4.051013982414068,4.756574397610112,-23.0
2056,4,7,5,5,1,-2,0,11,False,11,-2,3.875,4.155461122770509,5.488624600025037,31.0
2057,2,4,4,2,5,3,-3,-34,False,5,-34,-2.125,13.10874844194844,12.444878464653643,-17.0
2058,-8,6,-4,-4,-9,-4,3,12,False,12,-9,-1.0,7.309485031694875,6.910137480542627,-8.0
2059,-7,0,0,-1,-6,-8,0,9,False,9,-8,-1.625,5.475595205741825,5.373546315051169,-13.0
2060,-3,-20,-9,-1,-6,-5,1,3,False,3,-20,-5.0,7.191264542087553,8.381527307120106,-40.0
2061,-2,-11,-3,-2,-5,-1,0,7,False,7,-11,-2.125,5.02671434864337,5.1599418601375735,-17.0
2062,-6,-4,-3,-6,-1,0,4,15,False,15,-6,-0.125,6.957780844904091,6.509608283145768,-1.0
2063,-7,-6,3,-3,-1,1,-1,2,False,3,-7,-1.5,3.625307868699863,3.7080992435478315,-12.0
2064,2,-6,-11,-3,10,7,1,5,False,10,-11,0.625,6.988510979764267,6.566962768281849,5.0
2065,1,7,3,-4,-13,-1,1,11,False,11,-13,0.625,7.20986427452992,6.773108592072033,5.0
2066,-22,-9,-3,-1,2,1,-4,-21,False,2,-22,-7.125,9.493418773023762,11.3852975367357,-57.0
2067,3,10,6,2,2,-1,-5,-5,False,10,-5,1.5,5.154748157905347,5.049752469181039,12.0
2068,27,-2,0,-1,-5,-4,-3,6,False,27,-5,2.25,10.552589391099364,10.124228365658293,18.0
2069,-1,4,-8,-1,1,2,-1,-15,False,4,-15,-2.375,6.186101934405635,6.254998001598402,-19.0
2070,-16,-2,7,4,25,7,-5,-5,False,25,-16,1.875,12.076393737961913,11.450982490598786,15.0
2071,0,-5,-5,-11,-18,-24,-7,13,False,13,-24,-7.125,11.2305387226081,12.693502274786104,-57.0
2072,7,0,-4,-4,-10,0,0,-10,False,7,-10,-2.625,5.680480361981471,5.926634795564849,-21.0
2073,9,9,7,3,33,11,4,4,False,33,3,10.0,9.72478424292429,13.518505834595775,80.0
2074,0,-6,-5,-1,4,2,4,8,False,8,-6,0.75,4.743416490252569,4.5,6.0
2075,-6,-15,-4,-1,-24,-20,-4,-3,False,-1,-24,-9.625,8.765802057671944,12.644168616401792,-77.0
2076,-8,-2,3,4,-1,-2,-2,3,False,4,-8,-0.625,3.9256482631170977,3.724916106437835,-5.0
2077,3,-6,-5,2,7,10,-6,-5,False,10,-6,0.0,6.369570517030843,5.958187643906492,0.0
2078,5,2,-3,-4,-10,-3,-4,-5,False,5,-10,-2.75,4.527692569068709,5.049752469181039,-22.0
2079,-21,1,-2,3,7,4,1,-20,False,7,-21,-3.375,10.888230867710853,10.729631866937467,-27.0
2080,9,20,8,2,-12,-5,-2,-4,False,20,-12,2.0,10.042765697612529,9.604686356149273,16.0
2081,-2,-12,-1,-7,-11,-1,2,11,False,11,-12,-2.625,7.46300399111702,7.458216945088149,-21.0
2082,-3,-2,0,0,-3,26,15,5,False,26,-3,4.75,10.471048521655181,10.88577052853862,38.0
2083,-10,-9,9,1,-4,-1,3,10,False,10,-10,-0.125,7.453426824526516,6.9731628404906765,-1.0
2084,3,4,4,-1,-10,-11,-4,-6,False,4,-11,-2.625,6.093028803476971,6.274950199005566,-21.0
2085,13,11,-10,-5,-12,-3,-3,-23,False,13,-23,-4.0,11.82007976767863,11.757976016304847,-32.0
2086,-5,3,14,8,4,-3,-5,0,False,14,-5,2.0,6.676183683170241,6.557438524302,16.0
2087,1,5,-3,3,3,-6,-1,20,False,20,-6,2.75,7.833080036431573,7.826237921249264,22.0
2088,-8,-13,-12,-4,6,-2,-9,-5,False,6,-13,-5.875,6.128096884724606,8.208227579691002,-47.0
2089,11,1,3,2,6,19,11,21,False,21,1,9.25,7.648529270389178,11.6940155635265,74.0
2090,-7,-8,-4,-4,-6,-10,-1,-4,False,-1,-10,-5.5,2.8284271247461903,6.103277807866851,-44.0
2091,7,5,-2,-4,-3,-2,-1,11,False,11,-4,1.375,5.527528509973641,5.350233639758174,11.0
2092,18,-4,-5,3,5,-2,-10,-30,False,18,-30,-3.125,13.757465505784745,13.242922638149027,-25.0
2093,-5,-6,2,0,-1,-1,5,5,False,5,-6,-0.125,4.086126352846736,3.824264635194589,-1.0
2094,-14,13,2,-3,3,-3,-3,29,False,29,-14,3.0,12.950455038889007,12.479983974348684,24.0
2095,-15,-13,11,7,4,-5,-9,-19,False,11,-19,-4.875,11.063937557927298,11.440061188647551,-39.0
2096,15,-21,-7,-5,-5,-6,-12,-4,False,15,-21,-5.625,10.056092680559383,10.960155108391486,-45.0
2097,-3,-3,-10,-5,0,0,-7,-11,False,0,-11,-4.875,4.189698250300543,6.254998001598402,-39.0
2098,0,-1,-5,-1,-5,-2,3,-7,False,3,-7,-2.25,3.24037034920393,3.774917217635375,-18.0
2099,7,12,10,7,4,0,-8,-28,False,12,-28,0.5,13.114877048604,12.278029157808675,4.0
2100,8,-2,-7,-4,1,6,11,0,False,11,-7,1.625,6.2091522310675735,6.031169040907409,13.0
2101,3,0,-6,-3,-8,-8,-1,7,False,7,-8,-2.0,5.3452248382484875,5.385164807134504,-16.0
2102,3,-6,-5,0,-4,-4,2,-34,False,3,-34,-6.0,11.795883059053152,12.55985668708047,-48.0
2171,-12,-15,-5,4,13,-19,-8,-18,False,13,-19,-7.5,11.199489784296935,12.884098726725126,-60.0
2172,3,10,-6,-2,-10,-5,1,3,False,10,-10,-0.75,6.318905872741849,5.958187643906492,-6.0
2173,0,8,3,-1,-4,-5,-5,-2,False,8,-5,-0.75,4.464142854857069,4.242640687119285,-6.0
2174,1,15,-2,-1,-3,-3,-3,-10,False,15,-10,-0.75,7.106335201775948,6.689544080129826,-6.0
2175,-2,-3,-8,-2,-12,3,7,11,False,11,-12,-0.75,7.55456342692472,7.106335201775948,-6.0
2176,-2,7,4,5,11,10,9,-14,False,11,-14,3.75,8.276472678623424,8.602325267042627,30.0
2177,16,1,-3,-3,-8,-3,4,9,False,16,-8,1.625,7.781617532915083,7.458216945088149,13.0
2178,-1,-19,-3,-2,2,9,0,3,False,9,-19,-1.375,8.05228450281569,7.656696415556778,-11.0
2179,-2,0,5,5,-2,-6,-8,-8,False,5,-8,-2.0,5.209880722517277,5.267826876426369,-16.0
2180,-16,-23,-9,-2,-12,-8,-6,-13,False,-2,-23,-11.125,6.468329437674439,12.66392514191394,-89.0
2181,-20,-5,5,-3,-18,-5,-2,0,False,5,-20,-6.0,8.652002245558126,10.074720839804943,-48.0
2182,-4,3,3,0,3,-11,-2,-6,False,3,-11,-1.75,5.063877678504601,5.049752469181039,-14.0
2183,-5,-18,-10,-6,-3,-2,-2,5,False,5,-18,-5.125,6.728139203587953,8.116341540373963,-41.0
2184,8,13,-1,0,3,10,4,12,False,13,-1,6.125,5.383506557731945,7.929375763576853,49.0
2185,8,8,-5,-3,1,4,1,-25,False,8,-25,-1.375,10.622583758873624,10.031201323869439,-11.0
2186,-15,-13,3,4,0,-1,0,2,False,4,-15,-2.5,7.309485031694875,7.280109889280518,-20.0
2187,-1,10,0,0,5,2,-2,-11,False,10,-11,0.375,6.022280061808579,5.645794895318107,3.0
2188,10,16,3,6,16,2,-3,11,False,16,-3,7.625,6.823017765517793,9.943590900675671,61.0
2189,7,15,9,5,25,11,1,6,False,25,1,9.875,7.395703385846986,12.057155551787494,79.0
2190,-9,-8,0,-4,-2,-3,0,20,False,20,-9,-0.75,9.019819447036777,8.470537173048708,-6.0
2191,-18,-19,-11,-4,-4,-1,3,32,False,32,-19,-2.75,16.086818028613187,15.297058540778355,-22.0
2192,2,-7,-4,-4,-3,-4,0,-7,False,2,-7,-3.375,3.113908889391045,4.458138625031752,-27.0
2193,-18,-1,5,3,0,0,-3,-10,False,5,-18,-3.0,7.521398046336104,7.648529270389178,-24.0
2194,6,11,9,-1,-2,-1,-4,-4,False,11,-4,1.75,5.994044663544927,5.873670062235365,14.0
2195,6,4,-2,1,0,-1,-1,-7,False,6,-7,0.0,3.9279220242478625,3.6742346141747673,0.0
2196,2,1,-4,-1,0,-1,-1,-11,False,2,-11,-1.875,4.086126352846736,4.257346591481601,-15.0
2197,-4,16,5,-1,5,-1,-1,-8,False,16,-8,1.375,7.3082634247620195,6.9731628404906765,11.0
2198,0,8,-4,1,-2,2,-4,3,False,8,-4,0.5,4.0,3.774917217635375,4.0
2199,-7,-4,-1,-2,-8,-2,-3,1,False,1,-8,-3.25,3.011881234615431,4.301162633521313,-26.0
2200,-6,-5,-1,-4,-6,-8,1,9,False,9,-8,-2.5,5.477225575051661,5.70087712549569,-20.0
2201,-16,-5,-1,2,11,8,1,4,False,11,-16,0.5,8.332380897952964,7.810249675906654,4.0
2202,-4,-12,-4,0,-1,-3,-3,-4,False,0,-12,-3.875,3.603074084326168,5.135659646043535,-31.0
2203,0,-13,-2,2,3,1,2,-2,False,3,-13,-1.125,5.139135558215436,4.937104414532874,-9.0
2204,-7,-1,1,-2,1,-2,-3,-15,False,1,-15,-3.5,5.291502622129181,6.06217782649107,-28.0
2205,5,2,5,2,4,3,-2,-6,False,5,-6,1.625,3.814914340921881,3.9210967853395307,13.0
2206,-2,-10,-4,-1,-1,1,2,6,False,6,-10,-1.125,4.6732521560777895,4.513867521316947,-9.0
2207,4,11,7,1,3,-2,-2,4,False,11,-2,3.25,4.399675312695569,5.244044240850758,26.0
2208,4,7,2,0,2,2,0,-4,False,7,-4,1.625,3.2043497223082786,3.409545424246464,13.0
2209,5,-6,-1,-3,-1,3,-2,-8,False,5,-8,-1.625,4.274091382136927,4.315669125408017,-13.0
2210,-6,1,1,-1,-7,-3,-3,-8,False,1,-8,-3.25,3.494894235064305,4.6097722286464435,-26.0
2211,9,3,-4,-2,-1,1,1,7,False,9,-4,1.75,4.432026302139591,4.5,14.0
2212,5,10,-2,-1,-5,-1,-3,-3,False,10,-5,0.0,4.985693819032899,4.663689526544408,0.0
2213,-6,-1,-1,-1,-3,-4,-1,2,False,2,-6,-1.875,2.416461403433896,2.9368350311176825,-15.0
2214,4,-3,-1,2,0,-4,-6,-21,False,4,-21,-3.625,7.726346392146069,8.085480814398114,-29.0
2215,3,11,-9,-2,4,2,-4,-4,False,11,-9,0.125,6.174544517614234,5.777110004145672,1.0
2216,8,0,0,-2,0,2,2,-1,False,8,-2,1.125,3.090885217631258,3.1024184114977142,9.0
2217,-3,-6,-2,2,-6,-3,0,10,False,10,-6,-1.0,5.209880722517277,4.9749371855331,-8.0
2218,-8,-4,7,-2,2,-1,1,5,False,7,-8,0.0,4.840306956027833,4.527692569068709,0.0
2219,4,1,3,2,3,1,5,17,False,17,1,4.5,5.237229365663817,6.652067347825035,36.0
2220,0,-6,-7,-3,-4,-1,-2,-2,False,0,-7,-3.125,2.416461403433896,3.856812155135378,-25.0
2221,0,-11,2,0,-2,0,2,2,False,2,-11,-0.875,4.323936698360485,4.138236339311712,-7.0
2222,0,-24,-11,-4,-4,0,0,4,False,4,-24,-4.875,8.903249807955358,9.650129532809391,-39.0
2223,4,8,2,2,3,0,0,3,False,8,0,2.75,2.5495097567963922,3.640054944640259,22.0
2224,-2,3,8,2,2,-1,-1,6,False,8,-2,2.125,3.5228843701879127,3.9210967853395307,17.0
2225,10,20,14,6,-10,-7,-2,-8,False,20,-10,2.875,11.2305387226081,10.891510455395983,23.0
2226,-8,2,-6,2,9,1,0,5,False,9,-8,0.625,5.50162313711664,5.18411033833193,5.0
2227,-2,-3,-2,-3,-3,-1,1,-1,False,1,-3,-1.75,1.3887301496588271,2.179449471770337,-14.0
2228,12,-7,-4,0,0,0,-3,-3,False,12,-7,-0.625,5.655275665884277,5.326818938165629,-5.0
2229,-3,-19,-5,1,5,3,0,1,False,5,-19,-2.125,7.510706643566522,7.339959127951599,-17.0
2230,-10,-5,-8,-4,-1,3,2,-4,False,3,-10,-3.375,4.533604683755678,5.4198708471697,-27.0
2231,-3,15,13,8,8,0,-1,-12,False,15,-12,3.5,9.086882225022428,9.192388155425117,28.0
2232,-3,4,4,2,-4,1,0,13,False,13,-4,2.125,5.276294695549682,5.373546315051169,17.0
2233,-6,-30,-7,-8,-3,-1,-2,-17,False,-1,-30,-9.25,9.765098200076784,13.0,-74.0
2234,2,2,5,-6,-6,-5,4,14,False,14,-6,1.25,6.860862086606068,6.5383484153110105,10.0
2235,-5,-5,-9,-9,4,-1,-1,2,False,4,-9,-3.0,4.810702354423639,5.408326913195984,-24.0
2236,-8,12,8,5,18,9,5,8,False,18,-8,7.125,7.414994461032514,9.943590900675671,57.0
2237,-3,-14,-11,-3,-1,0,-1,-9,False,0,-14,-5.25,5.311712126450916,7.22841614740048,-42.0
2238,8,21,13,5,-2,0,1,-5,False,21,-5,5.125,8.609587678861281,9.545941546018392,41.0
2239,2,9,1,7,-2,-2,-2,4,False,9,-2,2.125,4.257346591481601,4.513867521316947,17.0
2240,-16,-17,-9,-4,-13,-6,-5,-3,False,-3,-17,-9.125,5.540435774506241,10.494045930907678,-73.0
2241,5,-6,-2,1,1,-1,-2,-8,False,5,-8,-1.5,4.105745103771404,4.123105625617661,-12.0
2242,6,11,-4,-1,-9,-6,-2,-6,False,11,-9,-1.375,6.7175144212722016,6.4323401651343035,-11.0
2243,-7,-10,-2,-1,-2,-2,2,9,False,9,-10,-1.625,5.680480361981471,5.5565276927232174,-13.0
2244,-8,-3,-2,-4,-1,-1,-2,-5,False,-1,-8,-3.25,2.3754698783308412,3.9370039370059056,-26.0
2245,2,-6,3,3,9,-1,-5,-1,False,9,-6,0.5,4.840306956027833,4.55521678957215,4.0
2246,8,-10,-9,-4,-7,0,-2,-1,False,8,-10,-3.125,5.817154434453817,6.274950199005566,-25.0
2247,-2,3,3,0,9,3,0,3,False,9,-2,2.375,3.2923070504261465,3.8890872965260113,19.0
2248,-6,6,2,-1,-2,0,-1,2,False,6,-6,0.0,3.505098327538656,3.278719262151,0.0
2249,16,4,1,5,3,-4,-2,0,False,16,-4,2.875,6.104740546727366,6.393355926272211,23.0
2250,-6,4,1,-3,0,-2,-1,7,False,7,-6,0.0,4.070801956792859,3.8078865529319543,0.0
2251,3,-11,-7,-5,-17,-5,-1,-4,False,3,-17,-5.875,6.0812945050493035,8.177713616898062,-47.0
2252,6,8,-12,-4,-3,0,-2,0,False,8,-12,-0.875,6.174544517614234,5.841660722773962,-7.0
2253,-3,31,5,2,3,1,0,-3,False,31,-3,4.5,11.058287131636359,11.280514172678478,36.0
2254,-4,-12,-11,-2,-3,-3,0,-2,False,0,-12,-4.625,4.405759217854998,6.194755846681933,-37.0
2255,-7,-11,-6,-5,-1,-2,-2,-1,False,-1,-11,-4.375,3.543101950067402,5.488624600025037,-35.0
2256,-11,4,9,-8,-3,1,3,-3,False,9,-11,-1.0,6.56832224718437,6.224949798994366,-8.0
2257,2,-2,0,-3,-4,-2,-1,-1,False,2,-4,-1.375,1.8468119248354136,2.2079402165819615,-11.0
2258,-3,-2,2,5,8,3,-1,0,False,8,-3,1.5,3.7416573867739413,3.8078865529319543,12.0
2259,5,0,-6,2,-4,2,-4,-10,False,5,-10,-1.875,4.969550137731641,5.0124844139408555,-15.0
2260,-3,4,6,-7,-5,-3,0,-18,False,6,-18,-3.25,7.4017372478165075,7.648529270389178,-26.0
2261,-13,-9,3,3,-2,-2,-1,-4,False,3,-13,-3.125,5.540435774506241,6.051859218455102,-25.0
2262,11,2,1,5,-7,2,0,5,False,11,-7,2.375,5.125217765408329,5.350233639758174,19.0
2263,7,8,-9,-4,-3,-3,-3,-12,False,8,-12,-2.375,6.926914382114366,6.90108687092113,-19.0
2264,-13,3,6,4,5,1,0,3,False,6,-13,1.125,6.0341291240504855,5.755432216610669,9.0
2265,7,1,5,0,4,3,1,-7,False,7,-7,1.75,4.234214381508266,4.330127018922194,14.0
2266,-3,-1,3,0,4,0,1,15,False,15,-3,2.375,5.5533130394644346,5.7118298293979315,19.0
2267,-20,-30,-9,-8,-2,-1,0,-3,False,0,-30,-9.125,10.642737295585997,13.504628836069505,-73.0
2268,4,-2,-7,7,20,5,-2,-10,False,20,-10,1.875,9.402697181432266,8.993052874302474,15.0
2269,1,2,1,-1,-2,-1,5,13,False,13,-2,2.25,4.862392121462145,5.07444578254611,18.0
2270,15,1,-2,-2,-7,-7,-4,9,False,15,-7,0.375,7.8182478855559445,7.322909257938405,3.0
2271,20,18,3,-2,1,-2,0,15,False,20,-2,6.625,9.379879682444912,10.994316713648011,53.0
2272,2,3,4,-1,-5,-5,-1,-10,False,4,-10,-1.625,4.779046527738113,4.756574397610112,-13.0
2273,-4,-7,-9,-9,-11,-6,-1,0,False,0,-11,-5.875,3.9438016467073274,6.937218462755804,-47.0
2274,0,5,5,-4,-3,-1,0,8,False,8,-4,1.25,4.267819784654187,4.183300132670378,10.0
2275,-6,5,-3,2,1,0,1,12,False,12,-6,1.5,5.371884479132333,5.244044240850758,12.0
2276,4,25,5,3,-2,0,-5,-19,False,25,-19,1.375,12.24671967741333,11.537980759214326,11.0
2277,-5,-6,-6,-5,-1,-2,-1,-2,False,-1,-6,-3.5,2.2038926600773587,4.06201920231798,-28.0
2278,-8,-16,-6,-4,0,0,-3,-1,False,0,-16,-4.75,5.365231988061121,6.910137480542627,-38.0
2279,2,-1,5,1,7,1,0,-1,False,7,-1,1.75,2.866057521105554,3.2015621187164243,14.0
2280,-1,-2,-1,1,7,0,0,1,False,7,-2,0.625,2.774243783705493,2.669269563007828,5.0
2281,-1,-9,-4,-5,-11,-3,-2,-4,False,-1,-11,-4.875,3.440826312717007,5.841660722773962,-39.0
2282,5,-14,-6,7,7,-1,-1,0,False,7,-14,-0.375,7.130167299179291,6.680194607943694,-3.0
2283,-7,-7,3,1,5,0,-2,-1,False,5,-7,-1.0,4.309458036856673,4.153311931459037,-8.0
2284,-6,-24,4,0,-4,1,-1,-2,False,4,-24,-4.0,8.635475005547093,9.013878188659973,-32.0
2285,4,0,0,-3,-2,1,0,-3,False,4,-3,-0.375,2.326094212561969,2.2079402165819615,-3.0
2286,4,22,6,-1,-1,-1,1,-1,False,22,-1,3.625,7.8909984883319515,8.223442101699263,29.0
2287,-7,-1,0,0,-7,2,0,1,False,2,-7,-1.5,3.505098327538656,3.605551275463989,-12.0
2288,4,-3,3,8,5,3,-5,-26,False,8,-26,-1.375,10.809222252978506,10.204165815979275,-11.0
2289,-6,4,-3,-3,-4,-5,0,4,False,4,-6,-1.625,3.8890872965260113,3.984344362627307,-13.0
2290,-12,-13,-13,-7,1,-9,2,1,False,2,-13,-6.25,6.606274074155351,8.789197915623474,-50.0
2291,7,9,9,6,2,5,-3,-3,False,9,-3,4.0,4.869731585445518,6.06217782649107,32.0
2292,-7,-26,-3,-1,-8,0,-1,0,False,0,-26,-5.75,8.74642784226795,10.0,-46.0
2293,-11,0,-7,-2,-5,-2,2,4,False,4,-11,-2.625,4.897156609415596,5.2796780204857185,-21.0
2294,-7,-13,7,24,9,4,-1,-1,False,24,-13,2.75,11.221790027824056,10.851267207105353,22.0
2295,-12,-9,3,-22,-19,-11,-4,-2,False,3,-22,-9.5,8.434622525214577,12.349089035228468,-76.0
2296,-2,3,-6,-29,-34,-4,-1,1,False,3,-34,-9.0,14.222718245318449,16.06237840420901,-72.0
2297,-24,-24,-4,-10,4,-9,-3,0,False,4,-24,-8.75,10.43003903567548,13.105342422081156,-70.0
2298,8,14,6,30,24,12,3,7,False,30,3,13.0,9.42640667789921,15.708278072405008,104.0
2299,0,4,0,11,-14,-3,-1,3,False,11,-14,0.0,7.091242083423347,6.6332495807108,0.0
2300,0,2,-3,-17,-39,-12,-1,1,False,2,-39,-8.625,14.00956306038333,15.688371489737232,-69.0
2301,1,5,1,1,10,3,1,1,False,10,1,2.875,3.2265638511757806,4.168333000133266,23.0
2302,-5,-3,-4,11,53,7,1,-2,False,53,-5,7.25,19.32245178172643,19.474342094150447,58.0
2303,-2,-14,-3,-7,22,1,-1,-1,False,22,-14,-0.625,10.294762884940228,9.650129532809391,-5.0
2304,-2,-7,-3,-6,-23,-3,-1,-3,False,-1,-23,-6.0,7.151423434733616,8.986100377805714,-48.0
2305,-8,-2,-8,-11,-14,-4,-1,0,False,0,-14,-6.0,5.0426750270636544,7.632168761236874,-48.0
2306,-25,-5,3,-4,11,4,1,-3,False,11,-25,-2.25,10.566118357412865,10.136567466356647,-18.0
2307,-15,10,3,5,10,-3,-3,-13,False,10,-15,-0.75,9.57302758498361,8.986100377805714,-6.0
2308,6,9,-4,-8,-10,-5,0,3,False,9,-10,-1.125,6.770471602058878,6.4323401651343035,-9.0
2309,12,28,6,1,-3,3,1,2,False,28,-3,6.25,9.82344135219425,11.113055385446435,50.0
2310,34,9,-7,-9,-11,-5,-3,2,False,34,-11,1.25,14.704226797566939,13.811227316933133,10.0
2311,6,13,12,3,6,0,-1,2,False,13,-1,5.125,5.19443383412888,7.0622234459127675,41.0
2312,-2,-7,-7,1,1,-3,-2,-2,False,1,-7,-2.625,3.0676887530703443,3.8890872965260113,-21.0
2313,18,19,3,-1,-1,0,0,2,False,19,-1,5.0,8.451542547285166,9.354143466934854,40.0
2314,-13,-13,6,4,3,2,-1,1,False,6,-13,-1.375,7.46300399111702,7.115124735378854,-11.0
2315,-10,-23,-7,-1,-2,-1,-1,0,False,0,-23,-5.625,7.854707414756362,9.253377761660873,-45.0
2316,-8,-4,-9,-5,-3,0,3,1,False,3,-9,-3.125,4.257346591481601,5.062114182829147,-25.0
2317,-2,-9,0,3,4,2,1,1,False,4,-9,0.0,4.070801956792859,3.8078865529319543,0.0
2318,-1,16,-1,-3,-8,-3,-3,-3,False,16,-8,-0.75,7.106335201775948,6.689544080129826,-6.0
2319,-5,0,6,9,14,3,-2,-6,False,14,-6,2.375,6.988510979764267,6.955213871621778,19.0
2320,-4,-12,-7,-3,-5,0,-4,-8,False,0,-12,-5.375,3.6228441865473595,6.354132513569417,-43.0
2321,-6,-6,2,-1,-9,-3,-3,-3,False,2,-9,-3.625,3.37797487937881,4.808846015417836,-29.0
2322,-3,-1,-5,-1,-11,1,-1,1,False,1,-11,-2.5,3.9641248358604595,4.47213595499958,-20.0
2323,2,-5,-1,3,17,0,-1,-6,False,17,-6,1.125,7.120142454433659,6.754628043053148,9.0
2324,4,-7,-2,-2,-9,-2,-1,2,False,4,-9,-2.125,4.257346591481601,4.513867521316947,-17.0
2325,6,0,1,0,7,-5,0,1,False,7,-5,1.25,3.770183777256185,3.7416573867739413,10.0
2326,-4,-7,-6,-3,-2,-4,-2,-1,False,-1,-7,-3.625,2.0658792662827956,4.107919181288746,-29.0
2327,3,-6,4,-4,-5,1,1,5,False,5,-6,-0.125,4.2907708265199025,4.0155946010522525,-1.0
2328,6,6,-6,-2,9,-4,-1,4,False,9,-6,1.5,5.451081150953975,5.315072906367325,12.0
2329,7,8,-1,-5,-9,-5,-2,0,False,8,-9,-0.875,5.89036743942418,5.578978401105349,-7.0
2330,1,6,6,6,27,17,2,13,False,27,1,9.75,8.77903346453518,12.747548783981962,78.0
2331,2,-4,-9,-7,-14,-2,-4,2,False,2,-14,-4.5,5.451081150953975,6.800735254367722,-36.0
2332,5,16,-6,-4,1,-3,1,3,False,16,-6,1.625,6.885543862739841,6.642665127793212,13.0
2333,-14,-16,-1,-1,9,-2,-2,-4,False,9,-16,-3.875,7.918107638282557,8.359126748650244,-31.0
2334,7,-18,2,5,-7,-4,-2,-8,False,7,-18,-3.125,8.078852464481397,8.177713616898062,-25.0
2335,9,8,-3,0,5,0,0,2,False,9,-3,2.625,4.274091382136927,4.782781617427248,21.0
2336,3,12,14,4,-4,0,1,5,False,14,-4,4.375,6.022280061808579,7.132671308843553,35.0
2337,-13,-8,-4,-1,4,1,-3,-14,False,4,-14,-4.75,6.453127702351561,7.681145747868608,-38.0
2338,18,31,10,-3,-12,-10,-1,6,False,31,-12,4.875,14.564511663629508,14.469796128487783,39.0
2339,-67,-38,-10,-7,-34,-9,-1,8,False,8,-67,-19.75,24.67937253196338,30.380915061926625,-158.0
2340,-15,8,-7,-2,0,0,-3,-11,False,8,-15,-3.75,7.166389806390862,7.681145747868608,-30.0
2341,14,-26,9,0,4,-3,-4,-7,False,14,-26,-1.625,12.08230701716948,11.418187246669236,-13.0
2342,-5,-6,-4,-6,-7,1,-1,-3,False,1,-7,-3.875,2.748376143938713,4.650268809434569,-31.0
