,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
4390,-7,-7,-5,-4,-11,-5,-6,-4,True,-4,-11,-6.125,2.295181287579947,6.490377492873585,-49.0
4580,-1,3,-2,1,3,2,0,-1,True,3,-2,0.625,1.922609833384967,1.9039432764659772,5.0
4581,-2,2,-7,-9,-9,-2,-2,-1,True,2,-9,-3.75,4.06201920231798,5.338539126015656,-30.0
4582,3,6,6,2,1,-2,1,-3,True,6,-3,1.75,3.284161123592185,3.5355339059327378,14.0
4583,2,0,-1,-4,-5,-1,0,2,True,2,-5,-0.875,2.5319388392523003,2.5248762345905194,-7.0
4584,-2,-7,-1,4,0,-1,-1,-1,True,4,-7,-1.125,2.9970223317724636,3.020761493398643,-9.0
4585,2,2,-1,-3,-8,0,-2,4,True,4,-8,-0.75,3.7321001364608946,3.570714214271425,-6.0
4586,-5,0,0,-1,0,2,3,2,True,3,-5,0.125,2.4748737341529163,2.318404623873926,1.0
4587,-1,5,0,3,7,-1,-2,6,True,7,-2,2.125,3.563204817496262,3.952847075210474,17.0
4588,1,2,-1,-1,0,-3,0,5,True,5,-3,0.375,2.38671920665766,2.2638462845343543,3.0
4589,0,2,1,10,19,-1,-2,2,True,19,-2,3.875,7.120142454433659,7.705517503711221,31.0
4590,-1,0,0,-3,8,1,1,5,True,8,-3,1.375,3.50255009141299,3.553167600887974,11.0
4591,2,0,-3,0,-5,-1,-1,-7,True,2,-7,-1.875,2.948970764763288,3.3354160160315836,-15.0
4592,1,2,1,-1,4,0,-2,-5,True,4,-5,0.0,2.7255405754769875,2.5495097567963922,0.0
4593,-8,4,0,0,1,0,5,6,True,6,-8,1.0,4.375255094603872,4.2130748865881795,8.0
4594,1,-2,-2,-1,-5,-1,-3,-4,True,1,-5,-2.125,1.8850918886280925,2.7613402542968153,-17.0
4595,1,5,0,-5,-18,1,1,-6,True,5,-18,-2.625,7.1501748230375455,7.185053931599957,-21.0
4596,-3,-4,-5,-5,-13,-2,-2,-1,True,-1,-13,-4.375,3.77728171346236,5.623610939600996,-35.0
4597,0,-3,0,-4,-17,0,0,-2,True,0,-17,-3.25,5.775564289066727,6.304760106459246,-26.0
4598,-5,-1,0,4,7,-1,-5,-8,True,7,-8,-1.125,4.940720016932176,4.756574397610112,-9.0
4599,3,2,0,6,9,0,-3,3,True,9,-3,2.5,3.7416573867739413,4.301162633521313,20.0
4600,1,-2,-2,-7,-6,-9,1,6,True,6,-9,-2.25,4.949747468305833,5.1478150704935,-18.0
4601,-6,-13,-4,-6,2,-3,-4,-9,True,2,-13,-5.375,4.405759217854998,6.773108592072033,-43.0
4602,7,4,1,7,2,1,0,3,True,7,0,3.125,2.6958963523950885,4.0155946010522525,25.0
4603,1,2,-1,-1,-4,-1,-3,8,True,8,-4,0.125,3.720119045714225,3.48209706929603,1.0
4604,-16,-6,-3,-6,-8,-2,0,-5,True,0,-16,-5.75,4.862392121462145,7.33143914930759,-46.0
4605,-5,0,0,3,12,1,0,3,True,12,-5,1.75,4.832922806867792,4.847679857416329,14.0
4606,2,1,0,1,3,2,1,-6,True,3,-6,0.5,2.7774602993176543,2.6457513110645907,4.0
4607,-4,-5,-4,-2,-9,0,4,1,True,4,-9,-2.375,4.033343171967536,4.458138625031752,-19.0
4608,-1,8,4,1,1,1,-4,-16,True,8,-16,-0.75,7.086203900134804,6.670832032063167,-6.0
4609,9,3,-4,-2,-6,-1,-2,-3,True,9,-6,-0.75,4.713203338949605,4.47213595499958,-6.0
4610,10,11,6,1,6,0,0,2,True,11,0,4.5,4.4077853201547175,6.103277807866851,36.0
4611,4,6,13,0,4,-1,-1,-5,True,13,-5,2.5,5.529143565818179,5.744562646538029,20.0
4612,2,-11,-11,-2,2,-1,-4,-7,True,2,-11,-4.0,5.237229365663817,6.324555320336759,-32.0
4613,0,-12,-9,-6,-1,-4,-2,-6,True,0,-12,-5.0,4.105745103771404,6.304760106459246,-40.0
4614,1,1,2,1,-4,2,0,0,True,2,-4,0.375,1.922609833384967,1.8371173070873836,3.0
4615,-2,10,9,5,5,-1,-1,-3,True,10,-3,2.75,5.1478150704935,5.545268253204709,22.0
4616,1,-4,-1,0,0,0,-1,1,True,1,-4,-0.5,1.6035674514745462,1.5811388300841898,-4.0
4617,-1,11,-4,-2,1,-2,-1,0,True,11,-4,0.25,4.590362575159894,4.301162633521313,2.0
4618,-6,-1,5,-1,-2,-3,-2,3,True,5,-6,-0.875,3.440826312717007,3.3354160160315836,-7.0
4619,-1,-3,-8,-6,-2,-1,-1,-1,True,-1,-8,-2.875,2.6958963523950885,3.824264635194589,-23.0
4620,-2,-1,-2,-1,-1,0,2,6,True,6,-2,0.125,2.6958963523950885,2.5248762345905194,1.0
4621,-1,-10,-7,-1,1,-2,-4,-17,True,1,-17,-5.125,5.986592162013855,7.591113225344488,-41.0
4622,-3,3,4,3,13,1,0,3,True,13,-3,3.0,4.6291004988627575,5.267826876426369,24.0
4623,-10,-9,-8,-4,11,0,-1,-5,True,11,-10,-3.25,6.798108980759702,7.14142842854285,-26.0
4624,0,-9,3,-2,-2,-2,0,-3,True,3,-9,-1.875,3.440826312717007,3.724916106437835,-15.0
4625,2,4,1,-1,1,-1,-1,0,True,4,-1,0.625,1.7677669529663689,1.7677669529663689,5.0
4626,0,-24,-16,-5,-6,-1,3,4,True,4,-24,-5.625,9.75320460156558,10.717975555113009,-45.0
4627,-1,-5,2,0,-6,-2,-1,3,True,3,-6,-1.25,3.1052950170405937,3.1622776601683795,-10.0
4628,0,-5,-7,0,-3,0,-3,2,True,2,-7,-2.0,3.0237157840738176,3.4641016151377544,-16.0
4629,1,-4,-3,-7,-12,-1,0,1,True,1,-12,-3.125,4.517821851923146,5.25594901040716,-25.0
4630,-1,1,-2,2,1,2,2,4,True,4,-2,1.125,1.8850918886280925,2.091650066335189,9.0
4631,-2,9,6,2,-3,0,0,-16,True,9,-16,-0.5,7.445036697597361,6.98212002188447,-4.0
4632,3,6,-3,-1,-4,-2,0,-6,True,6,-6,-0.875,3.8706773124535783,3.724916106437835,-7.0
4633,-1,2,12,2,1,0,-1,6,True,12,-1,2.625,4.405759217854998,4.886205071423016,21.0
4634,-1,-2,1,-1,-1,-2,-4,-3,True,1,-4,-1.625,1.5059406173077154,2.1505813167606567,-13.0
4635,1,-1,4,6,9,4,-1,7,True,9,-1,3.625,3.7008686239082538,5.0124844139408555,29.0
4636,-3,8,-5,-6,-8,-3,-2,1,True,8,-8,-2.25,4.949747468305833,5.1478150704935,-18.0
4637,1,-4,-4,1,-6,-5,-1,3,True,3,-6,-1.875,3.3139316313320126,3.6228441865473595,-15.0
4638,-3,5,-1,-4,-6,-4,-3,-3,True,5,-6,-2.375,3.2923070504261465,3.8890872965260113,-19.0
4639,0,-7,-8,-1,-2,-2,-1,-8,True,0,-8,-3.625,3.420004177106889,4.834769901453429,-29.0
4640,-7,8,13,4,3,2,0,0,True,13,-7,2.875,5.914570386523678,6.234981956669963,23.0
4641,0,8,3,-3,-1,-4,-2,7,True,8,-4,1.0,4.535573676110727,4.358898943540674,8.0
4642,-2,-6,-4,0,-2,-3,2,-4,True,2,-6,-2.375,2.5035688811888406,3.3354160160315836,-19.0
4643,-4,-5,-6,-3,-1,0,0,-1,True,0,-6,-2.5,2.3299294900428698,3.3166247903554,-20.0
4644,5,-3,-2,0,-4,0,0,3,True,5,-4,-0.125,2.9970223317724636,2.806243040080456,-1.0
4645,-2,8,7,-1,2,-1,1,7,True,8,-2,2.625,4.103569874424672,4.650268809434569,21.0
4646,-2,-18,-8,-1,-5,-6,-5,-10,True,-1,-18,-6.875,5.356904756613521,8.507349763586777,-55.0
4647,0,-3,9,3,8,3,1,-1,True,9,-3,2.5,4.208834246473209,4.663689526544408,20.0
4648,-2,7,-4,-3,1,1,-2,2,True,7,-4,0.0,3.5456210417116734,3.3166247903554,0.0
4649,0,-4,-9,0,-3,-3,-3,-3,True,0,-9,-3.125,2.7998724460742337,4.077376607575022,-25.0
4650,1,-5,7,1,-1,2,1,0,True,7,-5,0.75,3.3273756282434617,3.2015621187164243,6.0
4651,1,-5,-6,-4,-14,-7,-6,-3,True,1,-14,-5.5,4.242640687119285,6.782329983125268,-44.0
4652,1,0,-5,0,-1,0,0,-1,True,1,-5,-0.75,1.8322507626258084,1.8708286933869707,-6.0
4653,5,-13,-3,1,6,-2,-3,-11,True,6,-13,-2.5,6.80336051416609,6.837397165588672,-20.0
4654,-4,2,-4,-4,7,5,1,-1,True,7,-4,0.25,4.267819784654187,4.0,2.0
4655,2,11,3,2,1,0,-4,-3,True,11,-4,1.5,4.566962103755937,4.527692569068709,12.0
4656,-1,7,-1,1,4,1,-1,6,True,7,-1,2.0,3.251373336211726,3.640054944640259,16.0
4657,-1,12,3,-1,-1,1,0,-12,True,12,-12,0.125,6.556076788533128,6.1339220731926485,1.0
4658,3,3,-1,-3,3,1,-3,-2,True,3,-3,0.125,2.6958963523950885,2.5248762345905194,1.0
4659,-2,-12,-5,-4,3,-2,0,7,True,7,-12,-1.875,5.642631098546644,5.60133912560202,-15.0
4660,2,3,6,0,6,1,-1,-3,True,6,-3,1.75,3.1959796173138706,3.4641016151377544,14.0
4661,1,-9,-3,2,3,3,3,4,True,4,-9,0.5,4.4077853201547175,4.153311931459037,4.0
4662,-3,3,-2,-1,-6,-4,-2,2,True,3,-6,-1.625,2.9730936268953445,3.2210246816812815,-13.0
4663,1,17,8,5,12,1,0,5,True,17,0,6.125,5.962681563572838,8.284020762890446,49.0
4664,-2,-3,-9,-4,-3,0,1,3,True,3,-9,-2.125,3.6425069859723185,4.0155946010522525,-17.0
4665,-1,2,-1,-2,-3,0,0,4,True,4,-3,-0.125,2.2320714274285347,2.091650066335189,-1.0
4666,3,-1,6,-1,-18,-10,-1,12,True,12,-18,-1.25,9.285164818907939,8.774964387392123,-10.0
4667,-4,-8,-5,-5,-16,1,-1,3,True,3,-16,-4.375,5.902481318419036,7.044501401802686,-35.0
4668,-4,-8,-4,-4,-11,-1,-2,-11,True,-1,-11,-5.625,3.8890872965260113,6.698880503487131,-45.0
4669,-9,-13,-7,0,18,7,0,-4,True,18,-13,-1.0,9.856107606091623,9.273618495495704,-8.0
4670,5,2,2,4,16,7,4,1,True,16,1,5.125,4.793969425970806,6.809919235938118,41.0
4671,0,-12,1,-2,-5,-4,-2,10,True,10,-12,-1.75,6.2048368229954285,6.06217782649107,-14.0
4672,-2,3,10,6,20,6,-1,-9,True,20,-9,4.125,8.708575412447532,9.130991183874837,33.0
4673,2,0,3,-3,-2,1,1,12,True,12,-3,1.75,4.590362575159894,4.636809247747852,14.0
4674,0,-2,-9,-3,-11,-2,0,-2,True,0,-11,-3.625,4.103569874424672,5.2796780204857185,-29.0
4675,-1,-6,-3,-3,-2,-1,-3,2,True,2,-6,-2.125,2.295181287579947,3.020761493398643,-17.0
4676,-2,-2,-2,0,-5,-1,0,5,True,5,-5,-0.875,2.850438562747845,2.806243040080456,-7.0
4677,2,3,2,4,-15,-10,0,-4,True,4,-15,-2.25,6.902380541730305,6.837397165588672,-18.0
4678,0,3,-1,-4,17,16,2,3,True,17,-4,4.5,7.764387566686396,8.54400374531753,36.0
4679,-2,-2,-2,1,-3,-16,-2,3,True,3,-16,-2.875,5.667892024377317,6.031169040907409,-23.0
4680,2,-1,-2,-1,-12,-14,-2,-4,True,2,-14,-4.25,5.67576300723398,6.800735254367722,-34.0
5127,0,-13,0,3,-10,2,-6,-17,True,3,-17,-5.125,7.529703086538577,8.710625695092173,-41.0
5128,-4,3,-1,-3,-5,-1,0,1,True,3,-5,-1.25,2.659215781283755,2.7838821814150108,-10.0
5129,1,-6,6,1,-3,7,10,15,True,15,-6,3.875,6.937218462755804,7.558108228915487,31.0
5130,-3,-6,1,4,10,2,4,-17,True,10,-17,-0.625,8.175529690135416,7.673004626611403,-5.0
5131,-10,-1,-1,1,7,6,1,27,True,27,-10,3.75,10.727135152100423,10.712142642814275,30.0
5132,4,9,1,2,8,-18,-5,-7,True,9,-18,-0.75,8.940278039779939,8.396427811873332,-6.0
5133,1,0,0,0,1,1,0,-4,True,1,-4,-0.125,1.6420805617960925,1.541103500742244,-1.0
5134,-3,-18,-1,2,12,6,9,2,True,12,-18,1.125,9.203066259211033,8.681877677092668,9.0
5135,8,3,-1,-5,-6,-10,-3,1,True,8,-10,-1.625,5.655275665884277,5.533985905294664,-13.0
5136,-2,-5,-7,-2,-2,0,1,5,True,5,-7,-1.5,3.664501525251617,3.7416573867739413,-12.0
5137,5,6,9,3,13,8,-4,-38,True,13,-38,0.25,16.228282190581442,15.182226450688976,2.0
5138,7,7,1,-2,4,5,-3,-6,True,7,-6,1.625,4.897156609415596,4.860555523805895,13.0
5139,-8,-7,-5,-3,-6,-2,-3,-15,True,-2,-15,-6.125,4.155461122770509,7.254309064273454,-49.0
5140,-3,-18,2,-1,1,1,1,-5,True,2,-18,-2.75,6.606274074155351,6.7638746292343415,-22.0
5141,-1,-4,-3,-5,3,2,2,0,True,3,-5,-0.75,3.011881234615431,2.9154759474226504,-6.0
5142,-2,20,1,0,-1,0,-6,8,True,20,-6,2.5,8.071112509614592,7.952986860293433,20.0
5143,-6,-10,1,-3,10,7,3,11,True,11,-10,1.625,7.595816517756901,7.2886898685566255,13.0
5144,4,-2,-6,-16,-40,-6,-3,-7,True,4,-40,-9.5,13.543580450847235,15.835087622113116,-76.0
5145,-5,2,-3,-4,-9,-9,-1,9,True,9,-9,-2.5,5.9521904731427595,6.103277807866851,-20.0
5146,-10,-4,-3,24,25,14,13,6,True,25,-10,8.125,13.08693459687398,14.692685254915114,65.0
5147,-1,1,-8,-7,-25,-12,-1,-13,True,1,-25,-8.25,8.531454406237794,11.478240283248997,-66.0
5148,0,1,3,-14,-12,1,-6,-4,True,3,-14,-3.875,6.356942211921883,7.097534783289195,-31.0
5149,-1,14,11,13,44,16,7,6,True,44,-1,13.75,13.371077528969543,18.587630295441105,110.0
5150,1,-2,-6,-2,14,0,-2,3,True,14,-6,0.75,5.9701639125619606,5.634713834792322,6.0
5151,0,4,-3,-9,-29,-10,2,4,True,4,-29,-5.125,11.063937557927298,11.548809462451096,-41.0
5152,-5,7,8,1,16,-2,-15,0,True,16,-15,1.25,9.346504312155579,8.831760866327848,10.0
5153,-8,-8,-9,5,31,13,4,-2,True,31,-9,3.25,13.625081913253114,13.152946437965905,26.0
5154,-9,-8,8,4,42,-22,-13,-4,True,42,-22,-0.25,19.48442601522706,18.227726133558185,-2.0
5155,11,19,15,4,19,0,-5,2,True,19,-5,8.125,9.140764269390795,11.795126112085448,65.0
5156,6,10,7,5,-9,7,3,2,True,10,-9,3.875,5.767829500154901,6.642665127793212,31.0
5157,0,-10,-14,-5,-14,-10,-4,28,True,28,-14,-3.625,13.689803296092837,13.308831654206164,-29.0
5158,0,0,-3,-1,-5,4,3,-13,True,4,-13,-1.875,5.356904756613521,5.350233639758174,-15.0
5159,-1,-11,0,-3,-13,-1,0,1,True,1,-13,-3.5,5.398412465054624,6.144102863722254,-28.0
5160,-26,-4,-11,0,-4,-5,-7,26,True,26,-26,-3.875,14.436437035699434,14.049021318227117,-31.0
5161,2,-2,-1,-3,-15,12,-2,-3,True,12,-15,-1.5,7.387247699341654,7.0710678118654755,-12.0
5162,3,16,-5,-5,-13,3,17,9,True,17,-13,3.125,10.588909292273685,10.386289038920495,25.0
5163,6,-2,0,-3,-11,2,-5,-30,True,6,-30,-5.375,11.13472688740693,11.720708169731042,-43.0
5164,4,2,8,10,13,9,-1,-22,True,13,-22,2.875,11.038083425771237,10.717975555113009,23.0
5165,2,7,7,-2,-6,-5,-1,-13,True,7,-13,-1.375,6.7810134093026875,6.490377492873585,-11.0
5166,1,-16,-15,-9,-14,-6,0,-26,True,1,-26,-10.625,9.00694176732591,13.560051622320618,-85.0
5167,8,-9,8,18,-12,4,-21,-1,True,18,-21,-0.625,12.715991057382375,11.911129249571596,-5.0
5168,1,-36,35,4,-22,-6,-4,-4,True,35,-36,-4.0,20.57043648401407,19.653244007033546,-32.0
5169,-13,-6,-6,-5,8,-7,-2,1,True,8,-13,-3.75,6.22781777878209,6.928203230275509,-30.0
5170,1,-1,-13,-5,7,-7,-13,14,True,14,-13,-2.125,9.433034657900015,9.076067430335673,-17.0
5171,-1,1,-1,17,16,9,9,6,True,17,-1,7.0,7.111359122659224,9.656603957913983,56.0
5172,4,12,-6,-6,6,0,6,15,True,15,-6,3.875,7.642690251849428,8.131727983645296,31.0
5173,-2,5,7,2,44,-8,0,7,True,44,-8,6.875,15.82437089699664,16.320998743949463,55.0
5174,2,-8,-17,-4,-8,6,-10,5,True,6,-17,-4.25,8.048957341526558,8.645808232895291,-34.0
5175,4,0,-12,-16,-27,-6,1,-1,True,4,-27,-7.125,10.534806256269873,12.160386507015309,-57.0
5176,2,9,-2,-9,-4,3,5,-7,True,9,-9,-0.375,6.186101934405635,5.798706752371601,-3.0
5177,-6,1,-5,-21,-23,-19,1,8,True,8,-23,-8.0,11.625096005747958,13.5,-64.0
5178,-1,-7,0,7,50,27,7,-7,True,50,-7,9.5,19.654152596479815,20.694202086574876,76.0
5179,4,12,47,6,-3,0,3,1,True,47,-3,8.75,16.086818028613187,17.406895185529212,70.0
5180,0,-5,-9,6,-3,-12,3,-6,True,6,-12,-3.25,6.041522986797286,6.519202405202649,-26.0
5181,-12,0,13,9,15,3,0,3,True,15,-12,3.875,8.592978861505811,8.923284148787374,31.0
5182,-1,3,7,-1,-10,-3,-4,1,True,7,-10,-1.0,5.0426750270636544,4.8218253804964775,-8.0
5183,4,-4,-21,4,-37,-19,-2,-10,True,4,-37,-10.625,14.24216576628308,17.040393187951974,-85.0
5184,2,-1,-6,-9,-20,-4,1,9,True,9,-20,-3.5,8.635475005547093,8.803408430829505,-28.0
5185,0,-16,-19,-9,-12,4,7,8,True,8,-19,-4.625,10.689614452488787,11.017032268265352,-37.0
5186,2,23,-7,3,-11,-4,-1,-8,True,23,-11,-0.375,10.636023693091325,9.956153875869939,-3.0
5187,0,-1,-12,-7,0,0,-4,-3,True,0,-12,-3.375,4.274091382136927,5.232112384114087,-27.0
5513,-10,-25,-15,-5,-2,-4,-1,0,True,0,-25,-7.75,8.581541653039805,11.157956802210698,-62.0
5514,-2,12,-1,-8,-1,-3,-1,1,True,12,-8,-0.375,5.655275665884277,5.303300858899107,-3.0
5515,-9,11,7,15,-2,-1,-1,-1,True,15,-9,2.375,7.909081579334697,7.770135133960027,19.0
5516,-7,-6,-3,3,-2,2,2,5,True,5,-7,-0.75,4.399675312695569,4.183300132670378,-6.0
5517,-3,-8,9,0,18,2,0,9,True,18,-8,3.375,8.210402808980463,8.388980867781259,27.0
5518,4,1,0,-1,-6,-3,-2,0,True,4,-6,-0.875,2.948970764763288,2.8939592256975564,-7.0
5519,-9,-2,2,3,-3,0,0,-5,True,3,-9,-1.75,3.918819064098629,4.06201920231798,-14.0
5520,9,0,-5,-6,0,-7,-3,-1,True,9,-7,-1.625,5.069164484550543,5.0124844139408555,-13.0
5521,6,2,1,-10,-9,-6,-3,-8,True,6,-10,-3.375,5.853875395228116,6.4323401651343035,-27.0
5522,3,-6,-3,12,40,9,0,9,True,40,-6,8.0,14.382529084175106,15.652475842498529,64.0
5523,10,5,1,1,1,-1,-2,2,True,10,-2,2.125,3.7961446607992015,4.138236339311712,17.0
5524,3,-6,-9,-12,-19,-4,1,6,True,6,-19,-5.0,8.315218406202998,9.246621004453464,-40.0
5525,-3,9,4,8,11,0,3,0,True,11,-3,4.0,4.956957592256421,6.123724356957945,32.0
5526,-25,-2,2,-1,0,0,-1,-5,True,2,-25,-4.0,8.717797887081348,9.082951062292475,-32.0
5527,22,10,0,2,9,-1,-3,-7,True,22,-7,4.0,9.258200997725515,9.539392014169456,32.0
5528,-15,-12,-6,-7,-8,5,0,10,True,10,-15,-4.125,8.50944853005847,8.965210538520553,-33.0
5529,6,6,0,3,5,3,1,1,True,6,0,3.125,2.3566016694748027,3.824264635194589,25.0
5530,6,4,2,3,6,-1,-6,-12,True,6,-12,0.25,6.341473465550866,5.937171043518958,2.0
5531,-10,3,-3,-6,1,-3,-4,-1,True,3,-10,-2.875,4.051013982414068,4.756574397610112,-23.0
5532,4,-3,2,5,-8,-1,0,5,True,5,-8,0.5,4.503966505838413,4.242640687119285,4.0
5533,5,-4,-3,-2,2,-7,-1,5,True,5,-7,-0.625,4.307385683749649,4.077376607575022,-5.0
5534,-5,-6,-8,-5,-25,8,3,-1,True,8,-25,-4.875,9.701803955966128,10.301698889018258,-39.0
5535,-2,4,8,4,2,-1,0,5,True,8,-2,2.5,3.3806170189140663,4.031128874149275,20.0
5536,-10,-16,-3,0,4,-3,-4,-14,True,4,-16,-5.75,6.943650748294136,8.674675786448736,-46.0
5537,-1,-2,-3,-1,1,7,1,-5,True,7,-5,-0.375,3.583194903195431,3.3726843908080104,-3.0
5538,-15,-3,-5,1,7,0,-1,6,True,7,-15,-1.25,6.902380541730305,6.576473218982953,-10.0
5539,19,0,-7,-7,-7,-5,-1,6,True,19,-7,-0.25,9.019819447036777,8.440971508067067,-2.0
5540,-8,-2,4,-1,9,2,-4,-7,True,9,-8,-0.875,5.718079098038831,5.4198708471697,-7.0
5541,-7,-2,0,-2,7,1,4,7,True,7,-7,1.0,4.840306956027833,4.636809247747852,8.0
5542,19,-3,-7,-6,-9,-5,-2,11,True,19,-9,-0.25,9.895886591335383,9.260129588726068,-2.0
5543,-16,15,1,-7,-4,-4,1,-2,True,15,-16,-2.0,8.750510189207745,8.426149773176359,-16.0
5544,8,2,-6,0,-1,1,-3,-3,True,8,-6,-0.25,4.200340122282616,3.9370039370059056,-2.0
5545,-2,1,1,1,10,-2,-1,3,True,10,-2,1.375,3.8890872965260113,3.8890872965260113,11.0
5546,2,0,-4,0,0,0,-3,2,True,2,-4,-0.375,2.1339098923270936,2.03100960115899,-3.0
5547,11,3,-2,-3,1,-1,0,-10,True,11,-10,-0.125,5.914570386523678,5.533985905294664,-1.0
5548,3,-10,-5,-1,-9,-9,-2,4,True,4,-10,-3.625,5.50162313711664,6.294839156007086,-29.0
5549,1,0,-1,1,6,7,2,-9,True,7,-9,0.875,4.882549100038392,4.650268809434569,7.0
5550,6,5,1,0,-4,-11,-9,-6,True,6,-11,-2.25,6.273527146441853,6.284902544988268,-18.0
5551,1,-5,-1,-17,-40,-24,8,1,True,8,-40,-9.625,16.10623215670612,17.878059178781125,-77.0
5552,-13,0,-1,-2,-4,1,3,3,True,3,-13,-1.625,5.180664601601392,5.111262075065218,-13.0
5553,-18,-9,3,-4,-8,0,-1,-7,True,3,-18,-5.5,6.56832224718437,8.246211251235321,-44.0
5554,6,7,-2,1,6,13,-1,2,True,13,-2,4.0,4.956957592256421,6.123724356957945,32.0
5555,12,6,4,7,-3,6,2,1,True,12,-3,4.375,4.50198368975912,6.072478900745559,35.0
5556,-4,-4,-2,-3,-25,-37,-4,0,True,0,-37,-9.875,13.49536957626578,16.027320424824605,-79.0
5557,-14,-5,-5,11,67,40,-8,0,True,67,-14,10.75,28.272904747428107,28.548204847240395,86.0
5558,16,10,-1,0,-1,-3,-5,19,True,19,-5,4.375,9.257236551554064,9.701803955966128,35.0
5559,-20,6,18,5,-15,-19,-6,-9,True,18,-20,-5.0,13.564659966250536,13.638181696985855,-40.0
5560,-11,-6,-4,0,9,15,2,3,True,15,-11,1.0,8.315218406202998,7.842193570679061,8.0
5561,20,1,-7,-3,0,9,4,2,True,20,-7,3.25,8.241879119992687,8.366600265340756,26.0
5562,18,1,4,0,1,24,9,7,True,24,0,8.0,8.750510189207745,11.445523142259598,64.0
5563,-24,-14,3,0,-4,-1,2,-4,True,3,-24,-5.25,9.238892945431441,10.111874208078342,-42.0
5564,40,12,0,3,28,32,-1,2,True,40,-1,14.5,16.40557396566353,21.11279233071741,116.0
5565,-1,-20,-6,10,15,-4,-2,-9,True,15,-20,-2.125,10.868532559642079,10.386289038920495,-17.0
5566,21,1,2,-2,-5,-13,-5,-4,True,21,-13,-0.625,9.869686635639162,9.253377761660873,-5.0
5567,24,28,6,-5,-8,5,4,4,True,28,-8,7.25,12.657578193093878,13.88344337691482,58.0
5568,-4,7,3,0,-7,-11,8,-12,True,8,-12,-2.0,7.745966692414834,7.516648189186454,-16.0
5569,3,-1,-10,-10,-21,-29,-3,3,True,3,-29,-8.5,11.538754575033526,13.738631664034086,-68.0
5570,-25,-10,-1,-4,-6,0,2,-1,True,2,-25,-5.625,8.700369450283624,9.89317946870469,-45.0
5571,0,1,-4,-3,-23,-21,-4,0,True,1,-23,-6.75,9.617692030835672,11.247221879201993,-54.0
5572,-14,7,3,1,-4,-11,-7,-4,True,7,-14,-3.625,7.089982873241453,7.558108228915487,-29.0
5573,3,-12,-5,-7,-10,0,-2,-9,True,3,-12,-5.25,5.230405611149374,7.176350047203662,-42.0
5574,-5,-29,-1,-1,-11,-13,-5,-11,True,-1,-29,-9.5,9.118270512704541,12.767145334803704,-76.0
5575,1,-20,-1,-1,1,1,1,5,True,5,-20,-1.625,7.652030542840993,7.339959127951599,-13.0
5576,-10,10,10,2,5,3,-3,-14,True,10,-14,0.375,8.798335881615015,8.23862852664204,3.0
5577,-7,-11,-5,0,-4,14,7,-1,True,14,-11,-0.875,8.025628591313847,7.558108228915487,-7.0
5578,4,-7,-7,-2,0,-4,-1,4,True,4,-7,-1.625,4.307385683749649,4.344536799245692,-13.0
5579,-1,9,9,3,-10,0,0,-2,True,9,-10,1.0,6.187545093630776,5.873670062235365,8.0
5580,-2,5,-9,-6,-3,-5,-5,-2,True,5,-9,-3.375,4.103569874424672,5.111262075065218,-27.0
5581,1,-21,-12,-3,-7,-2,-3,-2,True,1,-21,-6.125,7.180081575342402,9.089829481348922,-49.0
5582,-8,6,1,-1,-6,3,2,-3,True,6,-8,-0.75,4.713203338949605,4.47213595499958,-6.0
5583,4,24,10,2,10,0,-2,3,True,24,-2,6.375,8.314144574157945,10.056092680559383,51.0
5947,-4,5,1,-2,-4,-2,2,2,True,5,-4,-0.25,3.24037034920393,3.0413812651491097,-2.0
5948,8,-10,-6,4,-8,3,1,11,True,11,-10,0.375,7.652030542840993,7.167635593415725,3.0
5949,-5,-8,-1,-2,0,-1,-7,-5,True,0,-8,-3.625,3.020761493398643,4.596194077712559,-29.0
5950,25,2,-6,-7,3,1,-1,11,True,25,-7,3.5,10.337172865786025,10.283481900601567,28.0
5951,-6,15,6,4,-5,-3,0,0,True,15,-6,1.375,6.885543862739841,6.585969936159746,11.0
5952,-9,-6,-4,-1,13,3,3,8,True,13,-9,0.875,7.3569694847810805,6.937218462755804,7.0
5953,2,-11,-5,-1,8,-2,-2,-4,True,8,-11,-1.875,5.488624600025037,5.465802777268862,-15.0
5954,7,7,9,3,15,8,-2,7,True,15,-2,6.75,4.862392121462145,8.139410298049853,54.0
5955,-5,1,-1,5,24,7,0,9,True,24,-5,5.0,8.928285709714139,9.733961166965893,40.0
5956,-21,8,3,-7,-7,-2,1,-9,True,8,-21,-4.25,8.892211680534183,9.340770846134703,-34.0
5957,-3,2,1,-5,-5,-1,2,10,True,10,-5,0.125,4.911720676097125,4.596194077712559,1.0
5958,-5,-4,-1,2,-2,-14,-5,-11,True,2,-14,-5.0,5.237229365663817,7.0,-40.0
5959,8,-10,-3,-4,5,3,-5,0,True,8,-10,-0.75,5.897941529526576,5.5677643628300215,-6.0
5960,-3,3,-6,-3,-13,2,3,-7,True,3,-13,-3.0,5.631543812693435,6.06217782649107,-24.0
5961,21,11,0,1,-10,-3,-1,14,True,21,-10,4.125,10.232127274981902,10.422331792837916,33.0
5962,-20,11,0,0,-2,1,-1,-13,True,11,-20,-3.0,9.441549509633317,9.327379053088816,-24.0
